ksp_type,ksp_rtol,it,energy,dE,grad_norm,alpha,ksp_its,ls_evals
gmres,1e-04,2,210.44441119802985,25.22829425971142,7596.612465446342,1.0006835572147665,99,17
gmres,1e-04,3,202.01551851031394,8.428892687715916,4247.528610468704,1.1824897195854132,214,17
gmres,1e-04,4,200.14621025516465,1.869308255149292,1672.929884718369,0.6518992485940961,191,17
gmres,1e-04,5,198.90704011340787,1.239170141756773,1433.404730324406,1.8004828519862388,204,17
gmres,1e-04,6,198.64156989813264,0.2654702152752293,488.9168543393484,0.0795229241894505,10000,17
gmres,1e-04,7,198.47689144761776,0.1646784505148844,567.1358805770149,0.7309399168828542,10000,17
gmres,1e-04,8,198.29094835783147,0.18594308978629215,388.5790851226615,1.0388037234489367,379,17
gmres,1e-04,9,198.14042415071768,0.15052420711379,475.66048506703913,1.2473003148364574,296,17
gmres,1e-04,10,198.0536331326935,0.08679101802417222,350.939381348816,0.6322727856596767,320,17
gmres,1e-04,11,197.95622086406502,0.09741226862848862,343.11096704512636,1.5540313617678434,320,17
gmres,1e-04,12,197.90589851752367,0.050322346541349816,291.9840037531986,0.7471681009136321,352,17
gmres,1e-04,13,197.86211691660358,0.04378160092008443,235.00383466352994,0.9785241667356834,219,17
gmres,1e-04,14,197.8219194807722,0.040197435831373696,231.90630751478548,1.3181442574083704,327,17
gmres,1e-04,15,197.80177898094124,0.020140499830972658,181.4208010720107,0.5255741961230919,443,17
gmres,1e-04,16,197.7751099376956,0.026669043245647117,175.7155330500574,1.7328719209144061,319,17
gmres,1e-04,17,197.7662207246387,0.008889213056875178,134.03400226663098,0.46162895223056444,755,17
gmres,1e-04,18,197.75505026767746,0.01117045696125274,111.75774069746952,1.6643956384844527,298,17
gmres,1e-04,19,197.75141024388762,0.003640023789841962,80.52050631555797,0.7169772521211707,384,17
gmres,1e-04,20,197.74894405700599,0.002466186881633803,55.13424220863506,1.5255080891614474,385,17
gmres,1e-04,21,197.74848362429995,0.0004604327060349078,27.485144308604067,0.8569975610782901,1566,17
gmres,1e-04,22,197.74841955581667,6.406848328310843e-05,11.1085858842443,1.138603614306615,1226,17
gmres,1e-05,1,235.90067956851763,7.7574006388515215,8548.422147388284,0.1754918604640302,10000,17
gmres,1e-05,2,210.68368476537586,25.216994803141773,7617.271008946613,0.9919520149460201,158,17
gmres,1e-05,3,202.01161471574983,8.67207004962603,4300.640979732367,1.1973177357060047,320,17
gmres,1e-05,4,200.21758053580373,1.7940341799460953,1652.8710882800945,0.5931851271948011,282,17
gmres,1e-05,5,198.93605425178046,1.281526284023272,1461.9310637776566,1.710279854756218,312,17
gmres,1e-05,6,198.66836623821817,0.2676880135622923,467.2522952019296,0.03547155150688275,10000,17
gmres,1e-05,7,198.47359422820884,0.19477201000933064,575.1528331364761,0.7809224960135583,10000,17
gmres,1e-05,8,198.28229711286795,0.19129711534088756,418.1821600854108,1.0712600915106296,461,17
gmres,1e-05,9,198.14827669362202,0.13402041924592822,464.3923625846979,1.0465677734867962,412,17
gmres,1e-05,10,198.05373342133217,0.09454327228985449,358.86229379565225,0.7923522332306636,540,17
gmres,1e-05,11,197.97318662152944,0.0805467998027325,338.40514912631625,1.1038817269759311,605,17
gmres,1e-05,12,197.9139630763667,0.05922354516272321,293.7416527327426,0.9090803920743158,417,17
gmres,1e-05,13,197.87203358828054,0.041929488086168476,250.0626894296247,0.8030818864926415,540,17
