outer_iter,p_penal,p_step,lambda_correction,lambda_penalty,lambda_reference,lambda_effective,compliance,volume_fraction_before,volume_residual_before,volume_fraction,volume_residual,theta_state_change,design_change,compliance_change,mechanics_iters,design_iters,mechanics_energy,design_energy,mechanics_message,design_message
88,3.0,0.0,4.729015810546506,0.05197269372212654,0.8155561691542484,5.596544673422882,4.088590415206778,0.4051972693722127,0.005197269372212654,0.40500601518830814,0.005006015188308122,0.012417273967514283,0.007780322231900745,0.0017897379927301392,2,3,-2.0433894285544856,8.847956039752962,Gradient norm converged,Gradient norm converged
89,3.0,0.0,4.789087992806204,0.050060151883081216,0.806761853103121,5.6459099977924065,4.0856063996364735,0.40500601518830814,0.005006015188308122,0.4047801650938138,0.004780165093813793,0.007780322231900745,0.007616334980654046,0.0007298396922338292,1,3,-2.0410268627820978,8.885984665992796,Gradient norm converged,Gradient norm converged
90,3.0,0.0,4.8464499739319695,0.04780165093813793,0.7917943449537976,5.686045969823905,4.078613263878941,0.4047801650938138,0.004780165093813793,0.4046340600871652,0.004634060087165159,0.007616334980654046,0.004033570077661319,0.0017116518512784366,2,2,-2.039068024248233,8.90938243962075,Gradient norm converged,Gradient norm converged
91,3.0,0.0,4.902058694977951,0.046340600871651594,0.7813521949761876,5.72975149082579,4.076296464834072,0.4046340600871652,0.004634060087165159,0.4044674883723896,0.004467488372389583,0.004033570077661319,0.0039001245646710886,0.0005680359708009051,1,2,-2.038264388178081,8.9407031026937,Gradient norm converged,Gradient norm converged
92,3.0,0.0,4.955668555446626,0.04467488372389583,0.776668221032901,5.7770116602034225,4.075285952096429,0.4044674883723896,0.004467488372389583,0.40428511767515424,0.004285117675154215,0.0039001245646710886,0.0038974453908976092,0.00024789971641173434,1,2,-2.0376384357522634,8.97684741958049,Gradient norm converged,Gradient norm converged
93,3.0,0.0,5.007089967548477,0.04285117675154215,0.7716866832623498,5.821627827562368,4.07429206503652,0.40428511767515424,0.004285117675154215,0.40420385192691083,0.0042038519269108066,0.0038974453908976092,0.0016425976781697413,0.000243881551280603,1,1,-2.037159095157214,9.01176045248111,Gradient norm converged,Gradient norm converged
94,3.0,0.0,5.0575361906714065,0.042038519269108066,0.7699575189269114,5.869532228867427,4.0740519139775495,0.40420385192691083,0.0042038519269108066,0.4041122958157467,0.0041122958157466805,0.0016425976781697413,0.0016558092301448002,5.8943015163619304e-05,1,1,-2.0370284235225076,9.049525232908355,Gradient norm converged,Gradient norm converged
95,3.0,0.0,5.106883740460367,0.041122958157466805,0.7688755211224464,5.9168822197402795,4.073929890675416,0.4041122958157467,0.0041122958157466805,0.4040110499677992,0.004011049967799163,0.0016558092301448002,0.0016551852538325325,2.9951337074298756e-05,1,1,-2.0369680264595553,9.086796266481532,Gradient norm converged,Gradient norm converged
96,3.0,0.0,5.155016340073956,0.04011049967799163,0.7643767509863464,5.9595035907382945,4.073946049270215,0.4040110499677992,0.004011049967799163,0.4040110499677992,0.004011049967799163,0.0016551852538325325,0.0,3.966340912265499e-06,1,0,-2.036974785774979,9.121223731810563,Gradient norm converged,Gradient norm converged
97,3.0,0.0,5.203148939687546,0.04011049967799163,0.7643767509863464,6.007636190351884,4.073946049270215,0.4040110499677992,0.004011049967799163,0.40388815217827456,0.00388815217827454,0.0,0.0016690183486011954,0.0,0,1,-2.036974785774979,9.159135349709498,Gradient norm converged,Gradient norm converged
98,3.0,0.0,5.249806765826841,0.0388815217827454,0.7577356140908081,6.046423901700393,4.0742451133527355,0.40388815217827456,0.00388815217827454,0.40375977651109524,0.003759776511095214,0.0016690183486011954,0.001650303382925185,7.340894525941139e-05,1,1,-2.037123703382507,9.189480890425248,Gradient norm converged,Gradient norm converged
99,3.0,0.0,5.294924083959983,0.03759776511095214,0.7546722892600115,6.087194138330947,4.0746282942957235,0.40375977651109524,0.003759776511095214,0.40375977651109524,0.003759776511095214,0.001650303382925185,0.0,9.404955576485313e-05,1,0,-2.037315168144956,9.22238784095114,Gradient norm converged,Gradient norm converged
100,3.0,0.5,5.340041402093125,0.03759776511095214,0.7546722892600115,6.132311456464089,4.0746282942957235,0.40375977651109524,0.003759776511095214,0.4036133711539686,0.003613371153968592,0.0,0.0016694397481767224,0.0,0,1,-2.037315168144956,9.257844824507615,Gradient norm converged,Gradient norm converged
101,3.5,0.0,5.383401855940749,0.03613371153968592,0.6923453276449028,6.111880895125338,4.147886434080938,0.4036133711539686,0.003613371153968592,0.403807624561117,0.0038076245611169957,0.0016694397481767224,0.007600646898318892,0.01797909759959511,7,3,-2.0739476803294528,9.308702981965475,Gradient norm converged,Gradient norm converged
102,3.5,0.0,5.429093350674153,0.03807624561116996,0.6857585014426649,6.152928097727988,4.142319740797916,0.403807624561117,0.0038076245611169957,0.40386437045315227,0.003864370453152244,0.007600646898318892,0.003593483208784401,0.0013420553748250087,3,2,-2.06871003929246,9.348781524652765,Gradient norm converged,Gradient norm converged
103,3.5,0.0,5.47546579611198,0.03864370453152244,0.6804355665413482,6.19454506718485,4.1375710152027825,0.40386437045315227,0.003864370453152244,0.40385726683361844,0.0038572668336184224,0.003593483208784401,0.0013548222950112146,0.0011463928166536904,3,1,-2.066478962264828,9.380904356472765,Gradient norm converged,Gradient norm converged
104,3.5,0.0,5.521752998115401,0.038572668336184224,0.6775397651403202,6.2378654315919055,4.136233870445717,0.40385726683361844,0.0038572668336184224,0.4038331396445187,0.0038331396445187016,0.0013548222950112146,0.0013360726713684155,0.0003231714337112915,1,1,-2.0658017024819966,9.414963463027984,Gradient norm converged,Gradient norm converged
105,3.5,0.0,5.567750673849625,0.038331396445187016,0.6739166156624059,6.279998685957218,4.135040924447834,0.4038331396445187,0.0038331396445187016,0.4038331396445187,0.0038331396445187016,0.0013360726713684155,0.0,0.00028841357506573256,1,0,-2.0652500650122123,9.448832698923532,Gradient norm converged,Gradient norm converged
106,3.5,0.0,5.613748349583849,0.038331396445187016,0.6739166156624059,6.325996361691442,4.135040924447834,0.4038331396445187,0.0038331396445187016,0.4038331396445187,0.0038331396445187016,0.0,0.0,0.0,0,0,-2.0652500650122123,9.485983470539736,Gradient norm converged,Gradient norm converged
107,3.5,0.0,5.659746025318073,0.038331396445187016,0.6739166156624059,6.371994037425666,4.135040924447834,0.4038331396445187,0.0038331396445187016,0.4037659770826841,0.0037659770826840577,0.0,0.0013701529166226132,0.0,0,1,-2.0652500650122123,9.522155260864674,Gradient norm converged,Gradient norm converged
108,3.5,0.0,5.704937750310282,0.03765977082684058,0.6714689073597427,6.414066428496865,4.133722289042748,0.4037659770826841,0.0037659770826840577,0.4037659770826841,0.0037659770826840577,0.0013701529166226132,0.0,0.0003188929515280037,1,0,-2.0649943120950405,9.554532042980448,Gradient norm converged,Gradient norm converged
109,3.5,0.0,5.75012947530249,0.03765977082684058,0.6714689073597427,6.459258153489073,4.133722289042748,0.4037659770826841,0.0037659770826840577,0.4037659770826841,0.0037659770826840577,0.0,0.0,0.0,0,0,-2.0649943120950405,9.591025804975505,Gradient norm converged,Gradient norm converged
110,3.5,0.0,5.7953212002946985,0.03765977082684058,0.6714689073597427,6.504449878481282,4.133722289042748,0.4037659770826841,0.0037659770826840577,0.4036578682166113,0.003657868216611293,0.0,0.0014645374156419754,0.0,0,1,-2.0649943120950405,9.626535044449257,Gradient norm converged,Gradient norm converged
111,3.5,0.0,5.839215618894034,0.03657868216611293,0.6679414039012688,6.543735704961415,4.132525755156985,0.4036578682166113,0.003657868216611293,0.4035371588721468,0.003537158872146784,0.0014645374156419754,0.0014908836357517756,0.00028945676610499786,1,1,-2.0650222658307307,9.65476994585092,Gradient norm converged,Gradient norm converged
112,3.5,0.0,5.881661525359796,0.03537158872146784,0.6648110977079762,6.58184421178924,4.13175697214699,0.4035371588721468,0.003537158872146784,0.4035371588721468,0.003537158872146784,0.0014908836357517756,0.0,0.00018603223683143972,1,0,-2.0651483569303295,9.683481282362035,Gradient norm converged,Gradient norm converged
113,3.5,0.0,5.924107431825558,0.03537158872146784,0.6648110977079762,6.624290118255002,4.13175697214699,0.4035371588721468,0.003537158872146784,0.4033970450714325,0.0033970450714324585,0.0,0.001545121182058023,0.0,0,1,-2.0651483569303295,9.716757751968025,Gradient norm converged,Gradient norm converged
114,3.5,0.0,5.964871972682747,0.033970450714324585,0.6611873530499768,6.660029776447049,4.13175697214699,0.4033970450714325,0.0033970450714324585,0.4032492365982272,0.0032492365982271787,0.001545121182058023,0.001583353398945734,0.0,0,1,-2.0654156127226333,9.743525500792003,Gradient norm converged,Gradient norm converged
115,3.5,0.0,6.003862811861474,0.03249236598227179,0.6591546030621904,6.695509780905936,4.13178866923465,0.4032492365982272,0.0032492365982271787,0.4032492365982272,0.0032492365982271787,0.001583353398945734,0.0,7.671576008475968e-06,1,0,-2.0657547674777827,9.770846034771491,Gradient norm converged,Gradient norm converged
116,3.5,0.0,6.0428536510402004,0.03249236598227179,0.6591546030621904,6.734500620084662,4.13178866923465,0.4032492365982272,0.0032492365982271787,0.4030939685640539,0.0030939685640538617,0.0,0.0015883337867346038,0.0,0,1,-2.0657547674777827,9.801312883170418,Gradient norm converged,Gradient norm converged
117,3.5,0.0,6.079981273808847,0.030939685640538617,0.6582052579506651,6.76912621740005,4.132301269030671,0.4030939685640539,0.0030939685640538617,0.4029367818786305,0.002936781878630501,0.0015883337867346038,0.0015870430674537071,0.00012406244294082576,1,1,-2.066153077413171,9.827672658881111,Gradient norm converged,Gradient norm converged
118,3.5,0.0,6.115222656352413,0.02936781878630501,0.6557547885350967,6.800345263673814,4.133141895025411,0.4029367818786305,0.002936781878630501,0.4029367818786305,0.002936781878630501,0.0015870430674537071,0.0,0.00020342805134773034,1,0,-2.0665755380070947,9.85280775208032,Gradient norm converged,Gradient norm converged
119,3.5,0.0,6.150464038895978,0.02936781878630501,0.6557547885350967,6.83558664621738,4.133141895025411,0.4029367818786305,0.002936781878630501,0.402771744558287,0.0027717445582869926,0.0,0.0016219325973675786,0.0,0,1,-2.0665755380070947,9.880229512584489,Gradient norm converged,Gradient norm converged
120,3.5,0.5,6.183724973595423,0.027717445582869926,0.6549956987653601,6.866438117943653,4.134125864700157,0.402771744558287,0.0027717445582869926,0.402771744558287,0.0027717445582869926,0.0016219325973675786,0.0,0.00023806820567420092,1,0,-2.067064260403361,9.90507902586005,Gradient norm converged,Gradient norm converged
121,4.0,0.0,6.216985908294866,0.027717445582869926,0.6186590231560237,6.86336237703376,4.1844365554394685,0.402771744558287,0.0027717445582869926,0.4027089889787662,0.0027089889787662025,0.0,0.006728207488509866,0.012169607889517068,6,3,-2.0974437647121715,9.937326053646334,Gradient norm converged,Gradient norm converged
122,4.0,0.0,6.249493776040061,0.027089889787662025,0.6170790118712732,6.893662677698996,4.183811730497982,0.4027089889787662,0.0027089889787662025,0.4026189623355684,0.0026189623355683533,0.006728207488509866,0.0033406236141708657,0.00014932116503824845,5,2,-2.0939103492468343,9.9719859100237,Gradient norm converged,Gradient norm converged
123,4.0,0.0,6.280921324066881,0.026189623355683533,0.6144826602815268,6.921593607704091,4.182677898073256,0.4026189623355684,0.0026189623355683533,0.4025710907040893,0.002571090704089285,0.0033406236141708657,0.0014233500427102798,0.0002710046478575439,3,1,-2.092639487794284,9.996272176053452,Gradient norm converged,Gradient norm converged
124,4.0,0.0,6.311774412515953,0.02571090704089285,0.6126576545005858,6.950142974057432,4.181974456185206,0.4025710907040893,0.002571090704089285,0.40250942026025605,0.0025094202602560234,0.0014233500427102798,0.001447766026844838,0.0001681797894055917,3,1,-2.0922503045244465,10.018444275758412,Gradient norm converged,Gradient norm converged
125,4.0,0.0,6.341887455639025,0.025094202602560234,0.6098493413132428,6.976830999554828,4.1818281701396876,0.40250942026025605,0.0025094202602560234,0.40244167612051557,0.0024416761205155457,0.001447766026844838,0.0014947533671474588,3.4980138461258904e-05,1,1,-2.0919628907037966,10.039798825968758,Gradient norm converged,Gradient norm converged
126,4.0,0.0,6.371187569085212,0.024416761205155457,0.6057488799751259,7.001353210265493,4.1816385460597845,0.40244167612051557,0.0024416761205155457,0.40244167612051557,0.0024416761205155457,0.0014947533671474588,0.0,4.5344780365939665e-05,1,0,-2.091736388226937,10.060065810517445,Gradient norm converged,Gradient norm converged
127,4.0,0.0,6.4004876825313985,0.024416761205155457,0.6057488799751259,7.03065332371168,4.1816385460597845,0.40244167612051557,0.0024416761205155457,0.40244167612051557,0.0024416761205155457,0.0,0.0,0.0,0,0,-2.091736388226937,10.083648984049052,Gradient norm converged,Gradient norm converged
128,4.0,0.0,6.429787795977585,0.024416761205155457,0.6057488799751259,7.0599534371578665,4.1816385460597845,0.40244167612051557,0.0024416761205155457,0.40244167612051557,0.0024416761205155457,0.0,0.0,0.0,0,0,-2.091736388226937,10.107232157580663,Gradient norm converged,Gradient norm converged
129,4.0,0.0,6.459087909423772,0.024416761205155457,0.6057488799751259,7.089253550604053,4.1816385460597845,0.40244167612051557,0.0024416761205155457,0.4023441021087778,0.002344102108777779,0.0,0.001537951366265204,0.0,0,1,-2.091736388226937,10.129841706797935,Gradient norm converged,Gradient norm converged
130,4.0,0.0,6.487217134729105,0.02344102108777779,0.601177371186834,7.111835527003717,4.1816385460597845,0.4023441021087778,0.002344102108777779,0.4022433184697612,0.0022433184697611686,0.001537951366265204,0.001602528212311689,0.0,0,1,-2.0917277761726045,10.14705522424406,Gradient norm converged,Gradient norm converged
131,4.0,0.0,6.514136956366239,0.022433184697611686,0.6011470279817289,7.13771716904558,4.182182640072952,0.4022433184697612,0.0022433184697611686,0.4022433184697612,0.0022433184697611686,0.001602528212311689,0.0,0.00013011502720153907,1,0,-2.0917634029038323,10.168823842426807,Gradient norm converged,Gradient norm converged
132,4.0,0.0,6.541056778003373,0.022433184697611686,0.6011470279817289,7.164636990682713,4.182182640072952,0.4022433184697612,0.0022433184697611686,0.4022433184697612,0.0022433184697611686,0.0,0.0,0.0,0,0,-2.0917634029038323,10.190480479202678,Gradient norm converged,Gradient norm converged
133,4.0,0.0,6.567976599640507,0.022433184697611686,0.6011470279817289,7.191556812319847,4.182182640072952,0.4022433184697612,0.0022433184697611686,0.4022433184697612,0.0022433184697611686,0.0,0.0,0.0,0,0,-2.0917634029038323,10.212137115978548,Gradient norm converged,Gradient norm converged
134,4.0,0.0,6.594896421277641,0.022433184697611686,0.6011470279817289,7.218476633956981,4.182182640072952,0.4022433184697612,0.0022433184697611686,0.4022433184697612,0.0022433184697611686,0.0,0.0,0.0,0,0,-2.0917634029038323,10.233793752754416,Gradient norm converged,Gradient norm converged
135,4.0,0.0,6.621816242914774,0.022433184697611686,0.6011470279817289,7.245396455594115,4.182182640072952,0.4022433184697612,0.0022433184697611686,0.4021150542940313,0.0021150542940313044,0.0,0.0016485494359421793,0.0,0,1,-2.0917634029038323,10.254475654758032,Gradient norm converged,Gradient norm converged
136,4.0,0.0,6.64719689444315,0.021150542940313044,0.5988086006757364,7.267156038059199,4.183224591239928,0.4021150542940313,0.0021150542940313044,0.4021150542940313,0.0021150542940313044,0.0016485494359421793,0.0,0.0002491405222221393,1,0,-2.092003495562275,10.27308233877304,Gradient norm converged,Gradient norm converged
137,4.0,0.0,6.672577545971525,0.021150542940313044,0.5988086006757364,7.292536689587575,4.183224591239928,0.4021150542940313,0.0021150542940313044,0.4021150542940313,0.0021150542940313044,0.0,0.0,0.0,0,0,-2.092003495562275,10.29349422290774,Gradient norm converged,Gradient norm converged
138,4.0,0.0,6.697958197499901,0.021150542940313044,0.5988086006757364,7.31791734111595,4.183224591239928,0.4021150542940313,0.0021150542940313044,0.4019753240889366,0.001975324088936581,0.0,0.0016816028951976445,0.0,0,1,-2.092003495562275,10.312931341822447,Gradient norm converged,Gradient norm converged
139,4.0,0.0,6.7216620865671395,0.01975324088936581,0.5963628610839619,7.337778188540467,4.184710185091927,0.4019753240889366,0.001975324088936581,0.4019753240889366,0.001975324088936581,0.0016816028951976445,0.0,0.00035513126766117194,1,0,-2.092339592422278,10.330509376725606,Gradient norm converged,Gradient norm converged
140,4.0,0.0,6.745365975634378,0.01975324088936581,0.5963628610839619,7.361482077607706,4.184710185091927,0.4019753240889366,0.001975324088936581,0.4019753240889366,0.001975324088936581,0.0,0.0,0.0,0,0,-2.092339592422278,10.34956613370555,Gradient norm converged,Gradient norm converged
141,4.0,0.0,6.769069864701617,0.01975324088936581,0.5963628610839619,7.385185966674944,4.184710185091927,0.4019753240889366,0.001975324088936581,0.40182754640589363,0.0018275464058936097,0.0,0.0017001929324397906,0.0,0,1,-2.092339592422278,10.367648709015128,Gradient norm converged,Gradient norm converged
142,4.0,0.0,6.79100042157234,0.018275464058936097,0.5928585436950587,7.402134429326335,4.185476061993858,0.40182754640589363,0.0018275464058936097,0.40182754640589363,0.0018275464058936097,0.0017001929324397906,0.0,0.00018301790758638853,1,0,-2.092744614316178,10.381162704093125,Gradient norm converged,Gradient norm converged
143,4.0,0.0,6.812930978443063,0.018275464058936097,0.5928585436950587,7.424064986197058,4.185476061993858,0.40182754640589363,0.0018275464058936097,0.40182754640589363,0.0018275464058936097,0.0,0.0,0.0,0,0,-2.092744614316178,10.39878730781048,Gradient norm converged,Gradient norm converged
144,4.0,0.0,6.834861535313786,0.018275464058936097,0.5928585436950587,7.445995543067781,4.185476061993858,0.40182754640589363,0.0018275464058936097,0.40167163197291167,0.0016716319729116469,0.0,0.001713366658235849,0.0,0,1,-2.092744614316178,10.415438934973206,Gradient norm converged,Gradient norm converged
145,4.0,0.0,6.854921118988726,0.01671631972911647,0.5923946860883551,7.464032124806197,4.186443277662348,0.40167163197291167,0.0016716319729116469,0.40167163197291167,0.0016716319729116469,0.001713366658235849,0.0,0.0002310885677433745,1,0,-2.093221198674776,10.429937113466067,Gradient norm converged,Gradient norm converged
146,4.0,0.0,6.874980702663665,0.01671631972911647,0.5923946860883551,7.484091708481136,4.186443277662348,0.40167163197291167,0.0016716319729116469,0.40167163197291167,0.0016716319729116469,0.0,0.0,0.0,0,0,-2.093221198674776,10.446051844888887,Gradient norm converged,Gradient norm converged
147,4.0,0.0,6.895040286338604,0.01671631972911647,0.5923946860883551,7.504151292156076,4.186443277662348,0.40167163197291167,0.0016716319729116469,0.4015090340915308,0.0015090340915308031,0.0,0.0017209721913952081,0.0,0,1,-2.093221198674776,10.461194670333125,Gradient norm converged,Gradient norm converged
148,4.0,0.0,6.913148695436973,0.015090340915308031,0.589893798013654,7.518132834365936,4.187514368081175,0.4015090340915308,0.0015090340915308031,0.4015090340915308,0.0015090340915308031,0.0017209721913952081,0.0,0.0002558473500743988,1,0,-2.0937591043156916,10.472392863892647,Gradient norm converged,Gradient norm converged
149,4.0,0.0,6.931257104535343,0.015090340915308031,0.589893798013654,7.536241243464305,4.187514368081175,0.4015090340915308,0.0015090340915308031,0.4015090340915308,0.0015090340915308031,0.0,0.0,0.0,0,0,-2.0937591043156916,10.48693424358469,Gradient norm converged,Gradient norm converged
150,4.0,0.0,6.949365513633712,0.015090340915308031,0.589893798013654,7.554349652562674,4.187514368081175,0.4015090340915308,0.0015090340915308031,0.4013417245166079,0.0013417245166078562,0.0,0.0017221012634935104,0.0,0,1,-2.0937591043156916,10.500506136132746,Gradient norm converged,Gradient norm converged
151,4.0,0.0,6.965466207833006,0.013417245166078562,0.5874867430118862,7.56637019601097,4.18868805532551,0.4013417245166079,0.0013417245166078562,0.4013417245166079,0.0013417245166078562,0.0017221012634935104,0.0,0.00028028255933449276,1,0,-2.094343566548708,10.510144330755914,Gradient norm converged,Gradient norm converged
152,4.0,0.0,6.9815669020323,0.013417245166078562,0.5874867430118862,7.582470890210265,4.18868805532551,0.4013417245166079,0.0013417245166078562,0.4013417245166079,0.0013417245166078562,0.0,0.0,0.0,0,0,-2.094343566548708,10.523068091507634,Gradient norm converged,Gradient norm converged
153,4.0,0.0,6.997667596231595,0.013417245166078562,0.5874867430118862,7.598571584409559,4.18868805532551,0.4013417245166079,0.0013417245166078562,0.4013417245166079,0.0013417245166078562,0.0,0.0,0.0,0,0,-2.094343566548708,10.535991852259352,Gradient norm converged,Gradient norm converged
154,4.0,0.0,7.013768290430889,0.013417245166078562,0.5874867430118862,7.614672278608854,4.18868805532551,0.4013417245166079,0.0013417245166078562,0.4011680590307005,0.0011680590307004968,0.0,0.0017370649266937141,0.0,0,1,-2.094343566548708,10.547944419287097,Gradient norm converged,Gradient norm converged
155,4.0,0.0,7.027784998799294,0.011680590307004968,0.5845294264794726,7.6239950155857725,4.189967684891281,0.4011680590307005,0.0011680590307004968,0.4011680590307005,0.0011680590307004968,0.0017370649266937141,0.0,0.0003054965060345112,1,0,-2.0949876935230662,10.555386564385241,Gradient norm converged,Gradient norm converged
156,4.0,0.0,7.0418017071677,0.011680590307004968,0.5845294264794726,7.638011723954178,4.189967684891281,0.4011680590307005,0.0011680590307004968,0.4011680590307005,0.0011680590307004968,0.0,0.0,0.0,0,0,-2.0949876935230662,10.566632675765543,Gradient norm converged,Gradient norm converged
157,4.0,0.0,7.0558184155361054,0.011680590307004968,0.5845294264794726,7.652028432322584,4.189967684891281,0.4011680590307005,0.0011680590307004968,0.4011680590307005,0.0011680590307004968,0.0,0.0,0.0,0,0,-2.0949876935230662,10.57787878714585,Gradient norm converged,Gradient norm converged
158,4.0,0.0,7.069835123904511,0.011680590307004968,0.5845294264794726,7.666045140690989,4.189967684891281,0.4011680590307005,0.0011680590307004968,0.4009902355164195,0.0009902355164194687,0.0,0.001745497204024312,0.0,0,1,-2.0949876935230662,10.588153922166287,Gradient norm converged,Gradient norm converged
