outer_iter,p_penal,p_step,lambda_correction,lambda_penalty,lambda_reference,lambda_effective,compliance,volume_fraction_before,volume_residual_before,volume_fraction,volume_residual,theta_state_change,design_change,compliance_change,mechanics_iters,design_iters,mechanics_energy,design_energy,mechanics_message,design_message
35,1.5,0.0,9.486478242693413e-11,6.011857678345223e-13,3.5647416508030783,3.564741650898544,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
36,1.5,0.0,9.743646876269783e-11,6.011857678345223e-13,3.5647416508030783,3.564741650901116,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
37,1.5,0.0,1.0000815509846153e-10,6.011857678345223e-13,3.5647416508030783,3.5647416509036876,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
38,1.5,0.0,1.0257984143422523e-10,6.011857678345223e-13,3.5647416508030783,3.5647416509062593,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
39,1.5,0.0,1.0515152776998893e-10,6.011857678345223e-13,3.5647416508030783,3.564741650908831,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
40,1.5,0.5,1.0772321410575264e-10,6.011857678345223e-13,3.5647416508030783,3.5647416509114027,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
41,2.0,0.0,1.1029490044151634e-10,6.011857678345223e-13,2.7751977345448577,2.775197734655754,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
42,2.0,0.0,1.1229699169863831e-10,6.011857678345223e-13,2.7751977345448577,2.775197734657756,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
43,2.0,0.0,1.1429908295576029e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346597583,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
44,2.0,0.0,1.1630117421288227e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346617602,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
45,2.0,0.0,1.1830326547000424e-10,6.011857678345223e-13,2.7751977345448577,2.775197734663762,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
46,2.0,0.0,1.2030535672712622e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346657646,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
47,2.0,0.0,1.223074479842482e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346677665,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
48,2.0,0.0,1.2430953924137017e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346697685,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
49,2.0,0.0,1.2631163049849215e-10,6.011857678345223e-13,2.7751977345448577,2.775197734671771,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
50,2.0,0.0,1.2831372175561413e-10,6.011857678345223e-13,2.7751977345448577,2.775197734673773,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
51,2.0,0.0,1.303158130127361e-10,6.011857678345223e-13,2.7751977345448577,2.775197734675775,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
52,2.0,0.0,1.3231790426985808e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346777768,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
53,2.0,0.0,1.3431999552698005e-10,6.011857678345223e-13,2.7751977345448577,2.775197734679779,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
54,2.0,0.0,1.3632208678410203e-10,6.011857678345223e-13,2.7751977345448577,2.775197734681781,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
55,2.0,0.0,1.38324178041224e-10,6.011857678345223e-13,2.7751977345448577,2.775197734683783,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
56,2.0,0.0,1.4032626929834598e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346857855,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
57,2.0,0.0,1.4232836055546796e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346877874,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
58,2.0,0.0,1.4433045181258994e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346897894,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
59,2.0,0.0,1.4633254306971191e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346917918,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
60,2.0,0.5,1.483346343268339e-10,6.011857678345223e-13,2.7751977345448577,2.7751977346937937,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
61,2.5,0.0,1.5033672558395587e-10,6.011857678345223e-13,2.038462820801877,2.038462820952815,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
62,2.5,0.0,1.5180731938730695e-10,6.011857678345223e-13,2.038462820801877,2.038462820954286,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
63,2.5,0.0,1.5327791319065804e-10,6.011857678345223e-13,2.038462820801877,2.0384628209557563,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
64,2.5,0.0,1.5474850699400912e-10,6.011857678345223e-13,2.038462820801877,2.038462820957227,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
65,2.5,0.0,1.562191007973602e-10,6.011857678345223e-13,2.038462820801877,2.0384628209586975,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
66,2.5,0.0,1.576896946007113e-10,6.011857678345223e-13,2.038462820801877,2.0384628209601683,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
67,2.5,0.0,1.5916028840406238e-10,6.011857678345223e-13,2.038462820801877,2.0384628209616387,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
68,2.5,0.0,1.6063088220741347e-10,6.011857678345223e-13,2.038462820801877,2.0384628209631095,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
69,2.5,0.0,1.6210147601076455e-10,6.011857678345223e-13,2.038462820801877,2.03846282096458,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
70,2.5,0.0,1.6357206981411564e-10,6.011857678345223e-13,2.038462820801877,2.0384628209660507,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
71,2.5,0.0,1.6504266361746673e-10,6.011857678345223e-13,2.038462820801877,2.038462820967521,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
72,2.5,0.0,1.665132574208178e-10,6.011857678345223e-13,2.038462820801877,2.038462820968992,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
73,2.5,0.0,1.679838512241689e-10,6.011857678345223e-13,2.038462820801877,2.0384628209704623,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
74,2.5,0.0,1.6945444502751998e-10,6.011857678345223e-13,2.038462820801877,2.0384628209719327,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
75,2.5,0.0,1.7092503883087107e-10,6.011857678345223e-13,2.038462820801877,2.0384628209734035,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
76,2.5,0.0,1.7239563263422215e-10,6.011857678345223e-13,2.038462820801877,2.038462820974874,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
77,2.5,0.0,1.7386622643757324e-10,6.011857678345223e-13,2.038462820801877,2.0384628209763447,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
78,2.5,0.0,1.7533682024092433e-10,6.011857678345223e-13,2.038462820801877,2.038462820977815,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
79,2.5,0.0,1.768074140442754e-10,6.011857678345223e-13,2.038462820801877,2.038462820979286,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
80,2.5,0.5,1.782780078476265e-10,6.011857678345223e-13,2.038462820801877,2.0384628209807563,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
81,3.0,0.0,1.7974860165097758e-10,6.011857678345223e-13,1.445934592167089,1.445934592347439,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
82,3.0,0.0,1.8079173200861415e-10,6.011857678345223e-13,1.445934592167089,1.445934592348482,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
83,3.0,0.0,1.8183486236625072e-10,6.011857678345223e-13,1.445934592167089,1.4459345923495248,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
84,3.0,0.0,1.8287799272388728e-10,6.011857678345223e-13,1.445934592167089,1.445934592350568,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
85,3.0,0.0,1.8392112308152385e-10,6.011857678345223e-13,1.445934592167089,1.4459345923516111,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
86,3.0,0.0,1.8496425343916042e-10,6.011857678345223e-13,1.445934592167089,1.4459345923526543,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
87,3.0,0.0,1.8600738379679698e-10,6.011857678345223e-13,1.445934592167089,1.4459345923536975,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
88,3.0,0.0,1.8705051415443355e-10,6.011857678345223e-13,1.445934592167089,1.4459345923547406,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
89,3.0,0.0,1.8809364451207012e-10,6.011857678345223e-13,1.445934592167089,1.4459345923557838,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
90,3.0,0.0,1.8913677486970668e-10,6.011857678345223e-13,1.445934592167089,1.445934592356827,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
91,3.0,0.0,1.9017990522734325e-10,6.011857678345223e-13,1.445934592167089,1.4459345923578701,4.155670428097082,0.40000000000006014,6.011857678345223e-14,0.40000000000006014,6.011857678345223e-14,0.0,0.0,0.0,0,0,-2.0779770780283684,0.022167739428554836,Gradient norm converged,Gradient norm converged
