experiment_id,tier,case_id,comparison_id,block_repetition,route_order,route_order_policy,timing_reduction,probe_count,optional,nodes,ranks_per_node,total_ranks,repetitions,warmups,partition,time_limit,estimated_node_hours,runner,mesh_name,element_degree,quadrature_rule,route,state_label,state_amplitude,assembly_backend,solver_backend,pmg_strategy,maxit,ksp_rtol,ksp_max_it,stop_tol,grad_stop_tol,convergence_metric,notes
EXP-ROUTE-001,factorized_microbenchmark,route_factor_micro_np32_b01,factor_micro_np32,1,factor_cases_rotated,deterministic_rotated_v1,mpi_collective_max,0,0,1,32,32,5,0,qcpu_exp,00:08:00,0.13333333333333333,route_factor_microbench,synthetic_fixed_layout,0,factorized_grid,factorized_components,not_applicable,0.0,synthetic_calibration,none,none,0,0,0,0,0,not_applicable,replicated auxiliary diagnostic; varies kernel quadrature color insertion communication and realized imbalance; measures raw-rank cold-warm timing and memory
EXP-ROUTE-001,factorized_microbenchmark,route_factor_micro_np32_b02,factor_micro_np32,2,factor_cases_rotated,deterministic_rotated_v1,mpi_collective_max,0,0,1,32,32,5,0,qcpu_exp,00:08:00,0.13333333333333333,route_factor_microbench,synthetic_fixed_layout,0,factorized_grid,factorized_components,not_applicable,0.0,synthetic_calibration,none,none,0,0,0,0,0,not_applicable,replicated auxiliary diagnostic; varies kernel quadrature color insertion communication and realized imbalance; measures raw-rank cold-warm timing and memory
EXP-ROUTE-001,factorized_microbenchmark,route_factor_micro_np32_b03,factor_micro_np32,3,factor_cases_rotated,deterministic_rotated_v1,mpi_collective_max,0,0,1,32,32,5,0,qcpu_exp,00:08:00,0.13333333333333333,route_factor_microbench,synthetic_fixed_layout,0,factorized_grid,factorized_components,not_applicable,0.0,synthetic_calibration,none,none,0,0,0,0,0,not_applicable,replicated auxiliary diagnostic; varies kernel quadrature color insertion communication and realized imbalance; measures raw-rank cold-warm timing and memory
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b01,full_p4l1_np8,1,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b02,full_p4l1_np8,2,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b03,full_p4l1_np8,3,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b04,full_p4l1_np8,4,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b05,full_p4l1_np8,5,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b06,full_p4l1_np8,6,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b07,full_p4l1_np8,7,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b08,full_p4l1_np8,8,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b09,full_p4l1_np8,9,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np8_b10,full_p4l1_np8,10,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b01,full_p4l1_np32,1,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b02,full_p4l1_np32,2,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b03,full_p4l1_np32,3,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b04,full_p4l1_np32,4,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b05,full_p4l1_np32,5,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b06,full_p4l1_np32,6,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b07,full_p4l1_np32,7,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b08,full_p4l1_np32,8,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b09,full_p4l1_np32,9,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,full_solve_confirmation,route_full_block_p4l1_np32_b10,full_p4l1_np32,10,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,32,32,1,0,qcpu_exp,02:00:00,2.0,p3d_solve_block,hetero_ssr_L1,4,tetra_24point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,same_mesh_p4_p2_p1,80,1e-8,1000,1e-7,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint at the fixed P4 tight reference; cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b01,full_p1l1_np8,1,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b02,full_p1l1_np8,2,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b03,full_p1l1_np8,3,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b04,full_p1l1_np8,4,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b05,full_p1l1_np8,5,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b06,full_p1l1_np8,6,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b07,full_p1l1_np8,7,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b08,full_p1l1_np8,8,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b09,full_p1l1_np8,9,element_ad|constitutive_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-ROUTE-001,low_order_confirmation,route_full_block_p1l1_np8_b10,full_p1l1_np8,10,constitutive_ad|element_ad,seeded_balanced_alternating_v1,mpi_collective_max,0,1,1,8,8,1,0,qcpu_exp,00:30:00,0.5,p3d_solve_block,hetero_ssr_L1,1,tetra_1point,paired_element_constitutive,solver_initial_state,0.0,paired_block,local_pmg,uniform_refined_p1_chain,80,1e-8,1000,1e-6,0.0,reference_elastic_energy,STOP-aligned relative gradient-only endpoint selected by local P1 calibration; final cluster STOP adjudication and endpoint analyzer required before submission or timing
EXP-DISC-001,smoke,disc_p4l1_q24_smoke_np64,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,1,64,64,1,0,qcpu_exp,00:15:00,0.25,p3d_solve,hetero_ssr_L1,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,1,0.01,100,0.002,0.0001,reference_elastic_energy,mandatory gate before high-order cases; save state and reference re-evaluation
EXP-DISC-001,quadrature,disc_p4l1_q24_np64,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,1,64,64,1,0,qcpu_exp,01:00:00,1.0,p3d_solve,hetero_ssr_L1,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,production-rule endpoint; evaluate saved state with q24 and q125
EXP-DISC-001,quadrature,disc_p4l1_q125_np64,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,1,64,64,1,0,qcpu_exp,02:00:00,2.0,p3d_solve,hetero_ssr_L1,4,tetra_duffy_125point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,over-integrated solve; visible timeout or memory censoring is required
EXP-DISC-001,mesh,disc_p4l2_q24_np128,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,2,64,128,1,0,qcpu_exp,02:00:00,4.0,p3d_solve,hetero_ssr_L1_2,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,P4(L2) production-rule endpoint; common reference re-evaluation
EXP-DISC-001,mesh_quadrature,disc_p4l2_q125_np128,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,2,64,128,1,0,qcpu_exp,02:00:00,4.0,p3d_solve,hetero_ssr_L1_2,4,tetra_duffy_125point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,P4(L2) over-integrated endpoint; visible timeout or memory censoring is required
EXP-DISC-001,tolerance,disc_p4l1_q24_tight_np64,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,1,64,64,1,0,qcpu_exp,02:00:00,2.0,p3d_solve,hetero_ssr_L1,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,120,0.001,200,0.0002,0.00001,reference_elastic_energy,one-order tighter algebraic accuracy check
EXP-SCALE-001,fixed_policy_he_l5,scale_he_l5_n1_np128,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,1,128,128,5,0,qcpu_exp,01:30:00,1.5,he_first_step,HyperElasticity_level5,1,degree_default,element_ad,solver_initial_state,0.0,coo_local,mg,he_pmg_l3_hypre,100,0.1,30,0.0001,0.001,problem_specific_existing,fixed P1 first-step policy; five independent process repetitions
EXP-SCALE-001,fixed_policy_he_l5,scale_he_l5_n2_np256,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,2,128,256,5,0,qcpu_exp,01:30:00,3.0,he_first_step,HyperElasticity_level5,1,degree_default,element_ad,solver_initial_state,0.0,coo_local,mg,he_pmg_l3_hypre,100,0.1,30,0.0001,0.001,problem_specific_existing,fixed P1 first-step policy; five independent process repetitions
EXP-SCALE-001,fixed_policy_he_l5,scale_he_l5_n4_np512,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,4,128,512,5,0,qcpu,01:30:00,6.0,he_first_step,HyperElasticity_level5,1,degree_default,element_ad,solver_initial_state,0.0,coo_local,mg,he_pmg_l3_hypre,100,0.1,30,0.0001,0.001,problem_specific_existing,fixed P1 first-step policy; five independent process repetitions
EXP-SCALE-001,fixed_policy_he_l5,scale_he_l5_n8_np1024,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,0,8,128,1024,5,0,qcpu,01:30:00,12.0,he_first_step,HyperElasticity_level5,1,degree_default,element_ad,solver_initial_state,0.0,coo_local,mg,he_pmg_l3_hypre,100,0.1,30,0.0001,0.001,problem_specific_existing,fixed P1 first-step policy; five independent process repetitions
EXP-SCALE-001,optional_fixed_policy_p3d,scale_p3d_p4l1_n1_np128,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,1,1,128,128,5,0,qcpu_exp,02:30:00,2.5,p3d_solve,hetero_ssr_L1,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,optional distributed-viability series; 30-minute ceiling per repetition
EXP-SCALE-001,optional_fixed_policy_p3d,scale_p3d_p4l1_n2_np256,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,1,2,128,256,5,0,qcpu_exp,02:30:00,5.0,p3d_solve,hetero_ssr_L1,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,optional distributed-viability series; 30-minute ceiling per repetition
EXP-SCALE-001,optional_fixed_policy_p3d,scale_p3d_p4l1_n4_np512,not_applicable,0,not_applicable,not_applicable,problem_specific_existing,0,1,4,128,512,5,0,qcpu,02:30:00,10.0,p3d_solve,hetero_ssr_L1,4,tetra_24point,constitutive_ad,solver_initial_state,0.0,local_constitutiveAD,local_pmg,same_mesh_p4_p2_p1,80,0.01,100,0.002,0.0001,reference_elastic_energy,optional distributed-viability series; 30-minute ceiling per repetition
